year,state,county,fips,candidatevotes_sum_democrat,candidatevotes_sum_republican,pct_vote_democrat,pct_vote_republican,dem_margin_pct,dem_margin_votes,shift_pct,shift_votes
2016,Pennsylvania,Lehigh,42077,81324,73690,0.5246235823861071,0.47537641761389293,0.049247164772214136,7634,-0.029350491558517433,-3775
2016,Pennsylvania,Luzerne,42079,52451,78688,0.39996492271559186,0.6000350772844082,-0.20007015456881633,-26237,-0.2488502445942583,-32219
2016,Pennsylvania,Lycoming,42081,13020,35627,0.26764240343700535,0.7323575965629946,-0.46471519312598925,-22607,-0.1277186165140532,-7152
2016,Pennsylvania,McKean,42083,4025,11635,0.2570242656449553,0.7429757343550447,-0.48595146871008943,-7610,-0.19973667286047347,-3362
2016,Pennsylvania,Mercer,42085,18733,31544,0.37259581916184337,0.6274041808381566,-0.25480836167631327,-12811,-0.22105434927525258,-11118
2016,Pennsylvania,Mifflin,42087,3877,14094,0.21573646430360024,0.7842635356963997,-0.5685270713927995,-10217,-0.09566746122748976,-2551
2016,Pennsylvania,Monroe,42089,33918,33386,0.503952216807322,0.496047783192678,0.007904433614644046,532,-0.12664652631320028,-7822
2016,Pennsylvania,Montgomery,42091,256082,162731,0.611447113628278,0.388552886371722,0.222894227256556,93351,0.07825442267664295,34376
2016,Pennsylvania,Montour,42093,2857,5288,0.3507673419275629,0.6492326580724371,-0.2984653161448742,-2431,-0.09093773665103905,-832
2016,Pennsylvania,Northampton,42095,66272,71736,0.48020404614225265,0.5197959538577474,-0.0395919077154947,-5464,-0.08732460461286945,-11624
2016,Pennsylvania,Northumberland,42097,9788,25427,0.2779497373278432,0.7220502626721568,-0.44410052534431355,-15639,-0.246309791990524,-9193
2016,Pennsylvania,Perry,42099,4632,15616,0.22876333465033583,0.7712366653496642,-0.5424733306993283,-10984,-0.14709975984051415,-3549
2016,Pennsylvania,Philadelphia,42101,584025,108748,0.8430250601567901,0.15697493984320982,0.6860501203135803,475277,-0.03240661152905755,-17062
2016,Pennsylvania,Pike,42103,9256,16056,0.3656763590391909,0.6343236409608091,-0.2686472819216182,-6800,-0.1566278002726358,-4224
2016,Pennsylvania,Potter,42105,1302,6251,0.17238183503243745,0.8276181649675626,-0.6552363299351252,-4949,-0.18750344553557413,-1615
2016,Pennsylvania,Schuylkill,42107,16770,44001,0.27595399121291403,0.7240460087870859,-0.4480920175741719,-27231,-0.3120227510670622,-19499
2016,Pennsylvania,Snyder,42109,4002,11725,0.2544668404654416,0.7455331595345585,-0.49106631906911685,-7723,-0.12616117001762633,-2337
2016,Pennsylvania,Somerset,42111,7376,27379,0.21222845633721768,0.7877715436627823,-0.5755430873255647,-20003,-0.14023488864214162,-5455
2016,Pennsylvania,Sullivan,42113,750,2291,0.24662939822426833,0.7533706017757317,-0.5067412035514633,-1541,-0.2193531952813048,-707
2016,Pennsylvania,Susquehanna,42115,5123,12891,0.2843899189519263,0.7156100810480737,-0.4312201620961474,-7768,-0.2132895164801339,-3903
2016,Pennsylvania,Tioga,42117,3901,13614,0.22272337996003425,0.7772766200399658,-0.5545532400799316,-9713,-0.19614854518802183,-3728
2016,Pennsylvania,Union,42119,6180,10622,0.3678133555529104,0.6321866444470896,-0.2643732888941792,-4442,-0.027759730631136403,-655
2016,Pennsylvania,Venango,42121,6309,16021,0.2825347066726377,0.7174652933273623,-0.4349305866547246,-9712,-0.1651695572429599,-3842
2016,Pennsylvania,Warren,42123,5145,12477,0.2919645897173987,0.7080354102826013,-0.4160708205652026,-7332,-0.23877002668105085,-4317
2016,Pennsylvania,Washington,42125,36322,61386,0.37174028738690795,0.6282597126130921,-0.25651942522618415,-25064,-0.11882239076185075,-12179
2016,Pennsylvania,Wayne,42127,7008,16244,0.30139342852227763,0.6986065714777223,-0.3972131429554447,-9236,-0.18586615817242758,-4736
2016,Pennsylvania,Westmoreland,42129,59669,116522,0.3386608850622336,0.6613391149377664,-0.32267822987553285,-56853,-0.08283903725263092,-16643
2016,Pennsylvania,Wyoming,42131,3811,8837,0.3013124604680582,0.6986875395319418,-0.39737507906388364,-5026,-0.2663654636792682,-3500
2016,Pennsylvania,York,42133,68524,128528,0.3477457726894424,0.6522542273105576,-0.3045084546211152,-60004,-0.08941957824373242,-19891
